,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2008-06-01 00:00:00+00:00,1.5200000000000002,2.17,1.3999999999999995,2.08,0.6499999999999995,0.6600000000000001,2.0
2008-06-08 00:00:00+00:00,1.35,2.09,1.54,2.27,0.7399999999999998,0.7100000000000004,2.0300000000000002
2008-06-15 00:00:00+00:00,1.74,2.2799999999999994,1.2199999999999998,1.8100000000000005,0.5399999999999996,0.5200000000000005,2.09
2008-06-22 00:00:00+00:00,1.6999999999999997,2.29,1.2800000000000002,1.88,0.5900000000000003,0.5499999999999998,2.2
2008-06-29 00:00:00+00:00,1.68,2.3100000000000005,1.3400000000000003,1.9300000000000002,0.6300000000000003,0.54,2.38
2008-07-06 00:00:00+00:00,1.4399999999999997,2.1500000000000004,1.4500000000000002,2.04,0.7100000000000004,0.54,2.3599999999999994
2008-07-13 00:00:00+00:00,1.65,2.34,1.37,1.9800000000000004,0.69,0.5599999999999996,2.54
2008-07-20 00:00:00+00:00,1.94,2.6300000000000003,1.4500000000000002,2.05,0.6900000000000004,0.5499999999999998,2.1899999999999995
2008-07-27 00:00:00+00:00,1.7000000000000002,2.38,1.4299999999999997,2.05,0.6799999999999997,0.5600000000000005,2.5999999999999996
2008-08-03 00:00:00+00:00,1.57,2.3100000000000005,1.4600000000000004,2.1000000000000005,0.7400000000000002,0.6000000000000001,2.5299999999999994
2008-08-10 00:00:00+00:00,1.51,2.24,1.4300000000000002,2.0700000000000003,0.73,0.6099999999999999,2.5999999999999996
2008-08-17 00:00:00+00:00,1.2599999999999998,1.9899999999999998,1.44,2.1,0.73,0.6299999999999999,2.6299999999999994
2008-08-24 00:00:00+00:00,1.4400000000000002,2.17,1.4500000000000002,2.08,0.73,0.5899999999999999,2.63
2008-08-31 00:00:00+00:00,1.3800000000000001,2.1100000000000003,1.4700000000000002,2.11,0.73,0.5999999999999996,2.6100000000000003
2008-09-07 00:00:00+00:00,1.2300000000000002,1.9800000000000002,1.4300000000000002,2.0799999999999996,0.75,0.6099999999999994,2.7099999999999995
2008-09-14 00:00:00+00:00,1.4800000000000002,2.25,1.5100000000000002,2.1300000000000003,0.77,0.5800000000000001,2.2899999999999996
2008-09-21 00:00:00+00:00,2.0199999999999996,2.79,1.6199999999999997,2.26,0.77,0.5800000000000005,2.24
2008-09-28 00:00:00+00:00,2.1799999999999997,2.98,1.7400000000000002,2.3300000000000005,0.8000000000000003,0.5100000000000002,2.21
2008-10-05 00:00:00+00:00,2.13,3.12,2.03,2.6599999999999997,0.9899999999999998,0.4800000000000004,2.4399999999999995
2008-10-12 00:00:00+00:00,2.52,3.64,2.27,2.79,1.12,0.26000000000000023,2.1000000000000005
2008-10-19 00:00:00+00:00,2.0,3.15,2.34,3.0200000000000005,1.15,0.3400000000000003,2.4699999999999998
2008-10-26 00:00:00+00:00,1.75,2.8699999999999997,2.1899999999999995,2.87,1.1199999999999997,0.35000000000000053,2.41
2008-11-02 00:00:00+00:00,2.34,3.55,2.4499999999999997,3.18,1.21,0.33999999999999986,2.46
2008-11-09 00:00:00+00:00,2.25,3.52,2.5,3.24,1.27,0.41999999999999993,2.45
