Date,BND,GDX,SPY
2004-09-15 00:00:00-04:00,,,78.07675170898438
2004-09-16 00:00:00-04:00,,,78.31212615966797
2004-09-17 00:00:00-04:00,,,78.6449966430664
2004-09-20 00:00:00-04:00,,,78.17240905761719
2004-09-21 00:00:00-04:00,,,78.5129623413086
2004-09-22 00:00:00-04:00,,,77.53295135498047
2004-09-23 00:00:00-04:00,,,77.11590576171875
2004-09-24 00:00:00-04:00,,,77.47037506103516
2004-09-27 00:00:00-04:00,,,76.97689819335938
2004-09-28 00:00:00-04:00,,,77.34526062011719
2004-09-29 00:00:00-04:00,,,77.73450469970703
2004-09-30 00:00:00-04:00,,,77.67887878417969
2004-10-01 00:00:00-04:00,,,78.9925537109375
2004-10-04 00:00:00-04:00,,,79.12461853027344
2004-10-05 00:00:00-04:00,,,79.16632080078125
2004-10-06 00:00:00-04:00,,,79.70843505859375
2004-10-07 00:00:00-04:00,,,78.85353088378906
2004-10-08 00:00:00-04:00,,,78.20021057128906
2004-10-11 00:00:00-04:00,,,78.5199203491211
2004-10-12 00:00:00-04:00,,,78.21412658691406
2004-10-13 00:00:00-04:00,,,77.52599334716797
2004-10-14 00:00:00-04:00,,,76.90042114257812
2004-10-15 00:00:00-04:00,,,77.33141326904297
2004-10-18 00:00:00-04:00,,,77.62327575683594
2004-10-19 00:00:00-04:00,,,76.96994018554688
2004-10-20 00:00:00-04:00,,,76.81702423095703
2004-10-21 00:00:00-04:00,,,77.31745147705078
2004-10-22 00:00:00-04:00,,,76.44867706298828
2004-10-25 00:00:00-04:00,,,76.35832214355469
2004-10-26 00:00:00-04:00,,,77.52599334716797
2004-10-27 00:00:00-04:00,,,78.45735168457031
2004-10-28 00:00:00-04:00,,,78.69366455078125
2004-10-29 00:00:00-04:00,,,78.67977142333984
2004-11-01 00:00:00-05:00,,,78.8952407836914
2004-11-02 00:00:00-05:00,,,78.92305755615234
2004-11-03 00:00:00-05:00,,,79.91698455810547
2004-11-04 00:00:00-05:00,,,81.00821685791016
2004-11-05 00:00:00-05:00,,,81.51557922363281
2004-11-08 00:00:00-05:00,,,81.39744567871094
2004-11-09 00:00:00-05:00,,,81.23756408691406
2004-11-10 00:00:00-05:00,,,81.30012512207031
2004-11-11 00:00:00-05:00,,,81.918701171875
2004-11-12 00:00:00-05:00,,,82.56512451171875
2004-11-15 00:00:00-05:00,,,82.7679672241211
2004-11-16 00:00:00-05:00,,,82.17543029785156
2004-11-17 00:00:00-05:00,,,82.66338348388672
2004-11-18 00:00:00-05:00,,,82.77493286132812
2004-11-19 00:00:00-05:00,,,81.85474395751953
2004-11-22 00:00:00-05:00,,,82.24516296386719
2004-11-23 00:00:00-05:00,,,82.37063598632812
2004-11-24 00:00:00-05:00,,,82.56581115722656
2004-11-26 00:00:00-05:00,,,82.5030746459961
2004-11-29 00:00:00-05:00,,,82.12659454345703
2004-11-30 00:00:00-05:00,,,82.18238067626953
2004-12-01 00:00:00-05:00,,,83.11651611328125
2004-12-02 00:00:00-05:00,,,83.18623352050781
2004-12-03 00:00:00-05:00,,,83.13046264648438
