Date,BND,DIA,DIV,FTNT,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
2003-08-19 00:00:00-04:00,,59.98873519897461,,,,20.45013999938965,68.72554779052734,14.807621955871582,14.09849739074707,13.741551399230957,16.34518051147461,13.774223327636719,12.332619667053223,10.29194450378418,20.1981258392334,22.08445930480957,1761.1099853515625
2003-08-20 00:00:00-04:00,,59.791908264160156,,,,20.50754737854004,68.44617462158203,14.7818603515625,14.162656784057617,13.709339141845703,16.24998664855957,13.69820499420166,12.29019832611084,10.391244888305664,20.140701293945312,22.216691970825195,1760.5400390625
2003-08-21 00:00:00-04:00,,59.95698547363281,,,,20.544281005859375,68.66421508789062,14.872028350830078,14.2968168258667,13.709339141845703,16.440364837646484,13.827433586120605,12.332619667053223,10.4309663772583,20.02585792541504,22.387836456298828,1777.550048828125
2003-08-22 00:00:00-04:00,,59.49355697631836,,,,20.390430450439453,67.98281860351562,14.627279281616211,14.075162887573242,13.44632339477539,16.283987045288086,13.804632186889648,12.22354507446289,10.286981582641602,19.72439956665039,22.08445930480957,1765.3199462890625
2003-08-25 00:00:00-04:00,,59.347530364990234,,,,20.172271728515625,68.09183502197266,14.556422233581543,14.075162887573242,13.494638442993164,16.134389877319336,13.721002578735352,12.296259880065918,10.336629867553711,19.867950439453125,22.01444435119629,1764.31005859375
2003-08-26 00:00:00-04:00,,59.42368698120117,,,,20.381240844726562,68.21453094482422,14.575753211975098,14.086827278137207,13.521469116210938,16.229591369628906,13.797027587890625,12.314436912536621,10.366416931152344,19.882305145263672,22.162248611450195,1770.6500244140625
2003-08-27 00:00:00-04:00,,59.37922668457031,,,,20.560365676879883,68.23495483398438,14.627279281616211,14.145159721374512,13.467787742614746,16.215993881225586,13.888246536254883,12.362919807434082,10.40117073059082,19.89665985107422,22.1933650970459,1782.1300048828125
2003-08-28 00:00:00-04:00,,59.6585807800293,,,,20.551185607910156,68.65738677978516,14.7818603515625,14.378480911254883,13.526837348937988,16.34518051147461,13.971864700317383,12.39928150177002,10.425993919372559,19.911020278930664,22.34893798828125,1800.1800537109375
2003-08-29 00:00:00-04:00,,59.93794250488281,,,,20.668302536010742,69.12076568603516,14.801176071166992,14.395977973937988,13.591257095336914,16.338380813598633,14.017477989196777,12.405342102050781,10.450820922851562,19.968435287475586,22.558977127075195,1810.449951171875
2003-09-02 00:00:00-04:00,,60.60454559326172,,,,20.916322708129883,70.0474624633789,14.975082397460938,14.489313125610352,13.832808494567871,16.57634162902832,14.321540832519531,12.544732093811035,10.644441604614258,20.269906997680664,22.8701229095459,1841.47998046875
2003-09-03 00:00:00-04:00,,60.960025787353516,,,,21.072471618652344,70.42904663085938,14.981520652770996,14.495140075683594,13.859641075134277,16.712339401245117,14.4735689163208,12.575039863586426,10.679203033447266,20.190950393676758,22.862348556518555,1852.9000244140625
2003-09-04 00:00:00-04:00,,61.08071517944336,,,,21.168933868408203,70.46311950683594,14.846267700195312,14.471810340881348,13.800602912902832,16.698726654052734,14.610404014587402,12.635636329650879,10.684165954589844,20.241193771362305,22.93236541748047,1868.969970703125
2003-09-05 00:00:00-04:00,,60.55379867553711,,,,21.077072143554688,70.0678939819336,14.78829288482666,14.407638549804688,13.736185073852539,16.515153884887695,14.534393310546875,12.502307891845703,10.664306640625,20.190950393676758,22.706775665283203,1858.239990234375
2003-09-08 00:00:00-04:00,,61.02355194091797,,,,21.134477615356445,70.64706420898438,14.917116165161133,14.60597038269043,13.870380401611328,16.596744537353516,14.800442695617676,12.538673400878906,10.743746757507324,20.54983901977539,22.71455192565918,1888.6199951171875
2003-09-09 00:00:00-04:00,,60.598175048828125,,,,21.05869483947754,70.18370819091797,14.859148025512695,14.448485374450684,13.800602912902832,16.419965744018555,14.640815734863281,12.39928150177002,10.718918800354004,20.614439010620117,22.271146774291992,1873.4300537109375
2003-09-10 00:00:00-04:00,,60.10931396484375,,,,20.691267013549805,69.47505950927734,14.575753211975098,14.2968168258667,13.575149536132812,16.229591369628906,14.207513809204102,12.39322566986084,10.704020500183105,20.64314842224121,21.991111755371094,1823.81005859375
2003-09-11 00:00:00-04:00,,60.293479919433594,,,,20.872684478759766,69.67947387695312,14.620833396911621,14.267656326293945,13.634201049804688,16.36557388305664,14.374748229980469,12.45988941192627,10.674238204956055,20.757999420166016,22.170026779174805,1846.0899658203125
2003-09-12 00:00:00-04:00,,60.34425735473633,,,,20.944849014282227,69.8089370727539,14.852704048156738,14.285154342651367,13.655665397644043,16.3587703704834,14.3899564743042,12.490190505981445,10.753665924072266,20.80104637145996,22.09222984313965,1855.030029296875
2003-09-15 00:00:00-04:00,,60.204593658447266,,,,20.90061378479004,69.56368255615234,14.794737815856934,14.191818237304688,13.655665397644043,16.379173278808594,14.306340217590332,12.478067398071289,10.694095611572266,20.743635177612305,22.170026779174805,1845.699951171875
2003-09-16 00:00:00-04:00,,60.947391510009766,,,,20.893640518188477,70.57894134521484,14.872028350830078,14.215155601501465,13.816692352294922,16.589948654174805,14.671221733093262,12.484128952026367,10.788419723510742,20.872831344604492,22.49673843383789,1887.25
2003-09-17 00:00:00-04:00,,60.91563034057617,,,,20.816823959350586,70.44264221191406,14.653039932250977,14.028494834899902,13.838175773620605,16.521944046020508,14.648418426513672,12.544732093811035,10.758634567260742,20.822587966918945,22.48895835876465,1883.0999755859375
